ID,answer
RD_A_J_20230324,534.57
RD_A_J_20230325,143.5
RD_A_J_20230326,0.0
RD_A_J_20230327,1128.43
RD_A_J_20230328,549.06
RD_A_J_20230329,537.57
RD_A_J_20230330,612.32
RD_A_J_20230331,874.65
RD_A_S_20230304,452.04
RD_A_S_20230305,0.0
RD_A_S_20230306,396.5
RD_A_S_20230307,430.68
RD_A_S_20230308,469.57
RD_A_S_20230309,441.61
RD_A_S_20230310,435.06
RD_A_S_20230311,514.86
RD_A_S_20230312,0.0
RD_A_S_20230313,436.79
RD_A_S_20230314,491.56
RD_A_S_20230315,539.98
RD_A_S_20230316,507.22
RD_A_S_20230317,524.3
RD_A_S_20230318,489.23
RD_A_S_20230319,0.0
RD_A_S_20230320,475.18
RD_A_S_20230321,517.63
RD_A_S_20230322,533.68
RD_A_S_20230323,467.71
RD_A_S_20230324,464.84
RD_A_S_20230325,475.22
RD_A_S_20230326,0.0
RD_A_S_20230327,425.94
RD_A_S_20230328,439.11
RD_A_S_20230329,455.45
RD_A_S_20230330,423.4
RD_A_S_20230331,442.02
RD_C_S_20230304,27.7
RD_C_S_20230305,0.0
RD_C_S_20230306,16.25
RD_C_S_20230307,255.4
RD_C_S_20230308,71.36
RD_C_S_20230309,163.75
RD_C_S_20230310,18.21
RD_C_S_20230311,33.5
RD_C_S_20230312,0.0
RD_C_S_20230313,15.91
RD_C_S_20230314,91.56
RD_C_S_20230315,76.59
RD_C_S_20230316,63.89
RD_C_S_20230317,17.13
RD_C_S_20230318,10.31
RD_C_S_20230319,0.0
RD_C_S_20230320,0.0
RD_C_S_20230321,6.25
RD_C_S_20230322,20.44
RD_C_S_20230323,2.5
RD_C_S_20230324,0.0
RD_C_S_20230325,5.2
RD_C_S_20230326,0.0
RD_C_S_20230327,0.0
RD_C_S_20230328,11.25
RD_C_S_20230329,15.33
RD_C_S_20230330,3.75
RD_C_S_20230331,3.37
RD_D_J_20230304,352.1
RD_D_J_20230305,0.0
RD_D_J_20230306,313.48
RD_D_J_20230307,256.43
RD_D_J_20230308,203.65
RD_D_J_20230309,219.39
RD_D_J_20230310,107.45
RD_D_J_20230311,240.18
RD_D_J_20230312,0.0
RD_D_J_20230313,123.55
RD_D_J_20230314,220.88
RD_D_J_20230315,166.0
RD_D_J_20230316,194.7
RD_D_J_20230317,125.19
RD_D_J_20230318,323.62
RD_D_J_20230319,0.0
RD_D_J_20230320,188.8
RD_D_J_20230321,198.15
RD_D_J_20230322,154.89
RD_D_J_20230323,191.69
RD_D_J_20230324,80.09
RD_D_J_20230325,129.39
RD_D_J_20230326,0.0
RD_D_J_20230327,95.77
RD_D_J_20230328,257.89
RD_D_J_20230329,219.91
RD_D_J_20230330,250.57
RD_D_J_20230331,155.58
RD_D_S_20230304,509.07
RD_D_S_20230305,0.0
RD_D_S_20230306,542.39
RD_D_S_20230307,509.92
RD_D_S_20230308,511.82
RD_D_S_20230309,510.21
RD_D_S_20230310,496.8
RD_D_S_20230311,494.88
RD_D_S_20230312,0.0
RD_D_S_20230313,452.11
RD_D_S_20230314,524.64
RD_D_S_20230315,532.18
RD_D_S_20230316,551.38
RD_D_S_20230317,497.1
RD_D_S_20230318,550.38
RD_D_S_20230319,0.0
RD_D_S_20230320,506.64
RD_D_S_20230321,538.3
RD_D_S_20230322,508.25
RD_D_S_20230323,548.22
RD_D_S_20230324,496.69
RD_D_S_20230325,525.38
RD_D_S_20230326,0.0
RD_D_S_20230327,491.02
RD_D_S_20230328,469.53
RD_D_S_20230329,467.7
RD_D_S_20230330,474.4
RD_D_S_20230331,400.18
RD_E_J_20230304,436.87
RD_E_J_20230305,0.0
RD_E_J_20230306,708.2
RD_E_J_20230307,599.68
RD_E_J_20230308,575.7
RD_E_J_20230309,279.88
RD_E_J_20230310,367.49
RD_E_J_20230311,283.55
RD_E_J_20230312,0.0
RD_E_J_20230313,455.56
RD_E_J_20230314,471.36
RD_E_J_20230315,489.02
RD_E_J_20230316,257.07
RD_E_J_20230317,508.51
RD_E_J_20230318,420.22
RD_E_J_20230319,0.0
RD_E_J_20230320,524.33
RD_E_J_20230321,536.47
RD_E_J_20230322,522.31
RD_E_J_20230323,235.96
RD_E_J_20230324,471.93
RD_E_J_20230325,429.63
RD_E_J_20230326,0.0
RD_E_J_20230327,479.12
RD_E_J_20230328,487.18
RD_E_J_20230329,481.37
RD_E_J_20230330,299.76
RD_E_J_20230331,409.63
RD_E_S_20230304,291.47
RD_E_S_20230305,0.0
RD_E_S_20230306,264.13
RD_E_S_20230307,613.35
RD_E_S_20230308,257.47
RD_E_S_20230309,208.92
RD_E_S_20230310,530.86
RD_E_S_20230311,128.18
RD_E_S_20230312,0.0
RD_E_S_20230313,362.5
RD_E_S_20230314,242.42
RD_E_S_20230315,195.29
RD_E_S_20230316,436.41
RD_E_S_20230317,541.89
RD_E_S_20230318,155.72
RD_E_S_20230319,0.0
RD_E_S_20230320,457.4
RD_E_S_20230321,546.47
RD_E_S_20230322,341.88
RD_E_S_20230323,288.35
RD_E_S_20230324,441.19
RD_E_S_20230325,109.73
RD_E_S_20230326,0.0
RD_E_S_20230327,505.75
RD_E_S_20230328,533.37
RD_E_S_20230329,440.13
RD_E_S_20230330,444.97
RD_E_S_20230331,556.15
BC_A_J_20230304,2531.06
BC_A_J_20230305,0.0
BC_A_J_20230306,2359.72
BC_A_J_20230307,2409.38
BC_A_J_20230308,2452.29
BC_A_J_20230309,2482.21
BC_A_J_20230310,2502.5
BC_A_J_20230311,2380.2
BC_A_J_20230312,0.0
BC_A_J_20230313,2572.37
BC_A_J_20230314,2498.04
BC_A_J_20230315,2543.07
BC_A_J_20230316,2642.11
BC_A_J_20230317,2908.22
BC_A_J_20230318,2664.31
BC_A_J_20230319,0.0
BC_A_J_20230320,2926.51
BC_A_J_20230321,2800.39
BC_A_J_20230322,2785.32
BC_A_J_20230323,2940.05
BC_A_J_20230324,3064.55
BC_A_J_20230325,2989.83
BC_A_J_20230326,0.0
BC_A_J_20230327,3115.38
BC_A_J_20230328,3398.88
BC_A_J_20230329,3440.11
BC_A_J_20230330,3385.95
BC_A_J_20230331,2562.22
BC_A_S_20230304,2381.94
BC_A_S_20230305,0.0
BC_A_S_20230306,2180.48
BC_A_S_20230307,2471.37
BC_A_S_20230308,2448.12
BC_A_S_20230309,2415.49
BC_A_S_20230310,2247.74
BC_A_S_20230311,2312.51
BC_A_S_20230312,0.0
BC_A_S_20230313,2084.42
BC_A_S_20230314,2169.61
BC_A_S_20230315,2259.77
BC_A_S_20230316,2209.28
BC_A_S_20230317,2245.77
BC_A_S_20230318,2384.78
BC_A_S_20230319,0.0
BC_A_S_20230320,2961.38
BC_A_S_20230321,2781.61
BC_A_S_20230322,2850.46
BC_A_S_20230323,2953.78
BC_A_S_20230324,2816.65
BC_A_S_20230325,3195.95
BC_A_S_20230326,0.0
BC_A_S_20230327,2493.42
BC_A_S_20230328,3227.32
BC_A_S_20230329,3594.1
BC_A_S_20230330,3432.37
BC_A_S_20230331,2063.29
BC_B_J_20230304,2326.3
BC_B_J_20230305,0.0
BC_B_J_20230306,2245.63
BC_B_J_20230307,2207.94
BC_B_J_20230308,2219.05
BC_B_J_20230309,2273.76
BC_B_J_20230310,2324.62
BC_B_J_20230311,2213.59
BC_B_J_20230312,0.0
BC_B_J_20230313,1990.85
BC_B_J_20230314,2197.35
BC_B_J_20230315,2176.62
BC_B_J_20230316,2232.24
BC_B_J_20230317,1770.47
BC_B_J_20230318,1543.63
BC_B_J_20230319,0.0
BC_B_J_20230320,1994.17
BC_B_J_20230321,1818.92
BC_B_J_20230322,1652.73
BC_B_J_20230323,1609.85
BC_B_J_20230324,2008.49
BC_B_J_20230325,1846.25
BC_B_J_20230326,0.0
BC_B_J_20230327,1448.25
BC_B_J_20230328,518.58
BC_B_J_20230329,1052.06
BC_B_J_20230330,658.41
BC_B_J_20230331,1102.51
BC_B_S_20230304,208.12
BC_B_S_20230305,0.0
BC_B_S_20230306,478.13
BC_B_S_20230307,388.13
BC_B_S_20230308,75.0
BC_B_S_20230309,0.0
BC_B_S_20230310,285.0
BC_B_S_20230311,238.73
BC_B_S_20230312,0.0
BC_B_S_20230313,360.02
BC_B_S_20230314,23.9
BC_B_S_20230315,23.9
BC_B_S_20230316,0.0
BC_B_S_20230317,267.5
BC_B_S_20230318,0.0
BC_B_S_20230319,0.0
BC_B_S_20230320,396.25
BC_B_S_20230321,116.88
BC_B_S_20230322,0.0
BC_B_S_20230323,0.0
BC_B_S_20230324,152.5
BC_B_S_20230325,0.0
BC_B_S_20230326,0.0
BC_B_S_20230327,95.0
BC_B_S_20230328,0.0
BC_B_S_20230329,0.0
BC_B_S_20230330,130.0
BC_B_S_20230331,1932.5
BC_C_J_20230304,1451.95
BC_C_J_20230305,0.0
BC_C_J_20230306,2116.6
BC_C_J_20230307,2164.31
BC_C_J_20230308,2180.17
BC_C_J_20230309,2194.8
BC_C_J_20230310,2333.14
BC_C_J_20230311,2151.27
BC_C_J_20230312,0.0
