,ID,timestamp,item,corporation,location,supply(kg)_x,price(원/kg),Date,week,day_name,year,month,day,기간,품목명,수출 중량,수출 금액,수입 중량,수입 금액,무역수지,supply(kg)_y,전체 거래량
12,TG_A_J_20190113,2019-01-13,TG,A,J,0.0,0.0,2019-01-13,2.0,Sunday,2019,1,13.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
13,TG_A_J_20190114,2019-01-14,TG,A,J,15320.0,1694.0,2019-01-14,3.0,Monday,2019,1,14.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
14,TG_A_J_20190115,2019-01-15,TG,A,J,40486.0,1456.0,2019-01-15,3.0,Tuesday,2019,1,15.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
15,TG_A_J_20190116,2019-01-16,TG,A,J,37623.0,1470.0,2019-01-16,3.0,Wednesday,2019,1,16.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
16,TG_A_J_20190117,2019-01-17,TG,A,J,3956.0,2919.0,2019-01-17,3.0,Thursday,2019,1,17.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
17,TG_A_J_20190118,2019-01-18,TG,A,J,39275.0,1374.0,2019-01-18,3.0,Friday,2019,1,18.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
18,TG_A_J_20190119,2019-01-19,TG,A,J,22295.0,1330.0,2019-01-19,3.0,Saturday,2019,1,19.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
19,TG_A_J_20190120,2019-01-20,TG,A,J,0.0,0.0,2019-01-20,3.0,Sunday,2019,1,20.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
20,TG_A_J_20190121,2019-01-21,TG,A,J,26366.0,2144.0,2019-01-21,4.0,Monday,2019,1,21.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
21,TG_A_J_20190122,2019-01-22,TG,A,J,27582.0,2067.0,2019-01-22,4.0,Tuesday,2019,1,22.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
22,TG_A_J_20190123,2019-01-23,TG,A,J,23029.0,2149.0,2019-01-23,4.0,Wednesday,2019,1,23.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
23,TG_A_J_20190124,2019-01-24,TG,A,J,27157.0,2148.0,2019-01-24,4.0,Thursday,2019,1,24.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
24,TG_A_J_20190125,2019-01-25,TG,A,J,32280.0,2513.0,2019-01-25,4.0,Friday,2019,1,25.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
25,TG_A_J_20190126,2019-01-26,TG,A,J,22324.0,2629.0,2019-01-26,4.0,Saturday,2019,1,26.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
26,TG_A_J_20190127,2019-01-27,TG,A,J,0.0,0.0,2019-01-27,4.0,Sunday,2019,1,27.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
27,TG_A_J_20190128,2019-01-28,TG,A,J,26983.0,2932.0,2019-01-28,5.0,Monday,2019,1,28.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
28,TG_A_J_20190129,2019-01-29,TG,A,J,24969.0,2472.0,2019-01-29,5.0,Tuesday,2019,1,29.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
29,TG_A_J_20190130,2019-01-30,TG,A,J,27852.0,2377.0,2019-01-30,5.0,Wednesday,2019,1,30.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
30,TG_A_J_20190131,2019-01-31,TG,A,J,15997.0,2278.0,2019-01-31,5.0,Thursday,2019,1,31.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
31,TG_A_S_20190101,2019-01-01,TG,A,S,0.0,0.0,2019-01-01,1.0,Tuesday,2019,1,1.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
32,TG_A_S_20190102,2019-01-02,TG,A,S,0.0,0.0,2019-01-02,1.0,Wednesday,2019,1,2.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
33,TG_A_S_20190103,2019-01-03,TG,A,S,190591.0,2526.0,2019-01-03,1.0,Thursday,2019,1,3.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
34,TG_A_S_20190104,2019-01-04,TG,A,S,137729.0,2134.0,2019-01-04,1.0,Friday,2019,1,4.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
35,TG_A_S_20190105,2019-01-05,TG,A,S,134039.0,2075.0,2019-01-05,1.0,Saturday,2019,1,5.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
36,TG_A_S_20190106,2019-01-06,TG,A,S,0.0,0.0,2019-01-06,1.0,Sunday,2019,1,6.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
37,TG_A_S_20190107,2019-01-07,TG,A,S,180331.0,2181.0,2019-01-07,2.0,Monday,2019,1,7.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
38,TG_A_S_20190108,2019-01-08,TG,A,S,106258.0,2029.0,2019-01-08,2.0,Tuesday,2019,1,8.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
39,TG_A_S_20190109,2019-01-09,TG,A,S,110506.0,1998.0,2019-01-09,2.0,Wednesday,2019,1,9.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
40,TG_A_S_20190110,2019-01-10,TG,A,S,84063.0,2023.0,2019-01-10,2.0,Thursday,2019,1,10.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
41,TG_A_S_20190111,2019-01-11,TG,A,S,108202.0,2170.0,2019-01-11,2.0,Friday,2019,1,11.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
42,TG_A_S_20190112,2019-01-12,TG,A,S,104257.0,2156.0,2019-01-12,2.0,Saturday,2019,1,12.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
43,TG_A_S_20190113,2019-01-13,TG,A,S,0.0,0.0,2019-01-13,2.0,Sunday,2019,1,13.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
44,TG_A_S_20190114,2019-01-14,TG,A,S,120201.0,2317.0,2019-01-14,3.0,Monday,2019,1,14.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
45,TG_A_S_20190115,2019-01-15,TG,A,S,110549.0,2104.0,2019-01-15,3.0,Tuesday,2019,1,15.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
46,TG_A_S_20190116,2019-01-16,TG,A,S,96193.0,1857.0,2019-01-16,3.0,Wednesday,2019,1,16.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
47,TG_A_S_20190117,2019-01-17,TG,A,S,74025.0,2164.0,2019-01-17,3.0,Thursday,2019,1,17.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
48,TG_A_S_20190118,2019-01-18,TG,A,S,163610.0,2213.0,2019-01-18,3.0,Friday,2019,1,18.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
49,TG_A_S_20190119,2019-01-19,TG,A,S,101701.0,2168.0,2019-01-19,3.0,Saturday,2019,1,19.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
50,TG_A_S_20190120,2019-01-20,TG,A,S,0.0,0.0,2019-01-20,3.0,Sunday,2019,1,20.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
51,TG_A_S_20190121,2019-01-21,TG,A,S,118142.0,2858.0,2019-01-21,4.0,Monday,2019,1,21.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
52,TG_A_S_20190122,2019-01-22,TG,A,S,106186.0,2520.0,2019-01-22,4.0,Tuesday,2019,1,22.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
53,TG_A_S_20190123,2019-01-23,TG,A,S,120143.0,2477.0,2019-01-23,4.0,Wednesday,2019,1,23.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
54,TG_A_S_20190124,2019-01-24,TG,A,S,83990.0,2518.0,2019-01-24,4.0,Thursday,2019,1,24.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
55,TG_A_S_20190125,2019-01-25,TG,A,S,108787.0,2742.0,2019-01-25,4.0,Friday,2019,1,25.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
56,TG_A_S_20190126,2019-01-26,TG,A,S,99414.0,2612.0,2019-01-26,4.0,Saturday,2019,1,26.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
57,TG_A_S_20190127,2019-01-27,TG,A,S,0.0,0.0,2019-01-27,4.0,Sunday,2019,1,27.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
58,TG_A_S_20190128,2019-01-28,TG,A,S,242656.0,3031.0,2019-01-28,5.0,Monday,2019,1,28.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
59,TG_A_S_20190129,2019-01-29,TG,A,S,110761.0,2757.0,2019-01-29,5.0,Tuesday,2019,1,29.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
60,TG_A_S_20190130,2019-01-30,TG,A,S,121164.0,2039.0,2019-01-30,5.0,Wednesday,2019,1,30.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
61,TG_A_S_20190131,2019-01-31,TG,A,S,101517.0,1974.0,2019-01-31,5.0,Thursday,2019,1,31.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
62,TG_B_J_20190101,2019-01-01,TG,B,J,0.0,0.0,2019-01-01,1.0,Tuesday,2019,1,1.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
63,TG_B_J_20190102,2019-01-02,TG,B,J,0.0,0.0,2019-01-02,1.0,Wednesday,2019,1,2.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
64,TG_B_J_20190103,2019-01-03,TG,B,J,25707.0,1692.0,2019-01-03,1.0,Thursday,2019,1,3.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
65,TG_B_J_20190104,2019-01-04,TG,B,J,42662.0,1516.0,2019-01-04,1.0,Friday,2019,1,4.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
66,TG_B_J_20190105,2019-01-05,TG,B,J,33745.0,1471.0,2019-01-05,1.0,Saturday,2019,1,5.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
67,TG_B_J_20190106,2019-01-06,TG,B,J,0.0,0.0,2019-01-06,1.0,Sunday,2019,1,6.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
68,TG_B_J_20190107,2019-01-07,TG,B,J,40475.0,1508.0,2019-01-07,2.0,Monday,2019,1,7.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
69,TG_B_J_20190108,2019-01-08,TG,B,J,40420.0,1350.0,2019-01-08,2.0,Tuesday,2019,1,8.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
70,TG_B_J_20190109,2019-01-09,TG,B,J,37240.0,1340.0,2019-01-09,2.0,Wednesday,2019,1,9.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
71,TG_B_J_20190110,2019-01-10,TG,B,J,30205.0,1211.0,2019-01-10,2.0,Thursday,2019,1,10.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
72,TG_B_J_20190111,2019-01-11,TG,B,J,38755.0,1263.0,2019-01-11,2.0,Friday,2019,1,11.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
73,TG_B_J_20190112,2019-01-12,TG,B,J,26645.0,1195.0,2019-01-12,2.0,Saturday,2019,1,12.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
74,TG_B_J_20190113,2019-01-13,TG,B,J,0.0,0.0,2019-01-13,2.0,Sunday,2019,1,13.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
75,TG_B_J_20190114,2019-01-14,TG,B,J,32756.0,1397.0,2019-01-14,3.0,Monday,2019,1,14.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
76,TG_B_J_20190115,2019-01-15,TG,B,J,38430.0,1198.0,2019-01-15,3.0,Tuesday,2019,1,15.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
77,TG_B_J_20190116,2019-01-16,TG,B,J,37590.0,1439.0,2019-01-16,3.0,Wednesday,2019,1,16.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
78,TG_B_J_20190117,2019-01-17,TG,B,J,39045.0,1117.0,2019-01-17,3.0,Thursday,2019,1,17.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
79,TG_B_J_20190118,2019-01-18,TG,B,J,36701.0,1151.0,2019-01-18,3.0,Friday,2019,1,18.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
80,TG_B_J_20190119,2019-01-19,TG,B,J,33155.0,1463.0,2019-01-19,3.0,Saturday,2019,1,19.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
81,TG_B_J_20190120,2019-01-20,TG,B,J,0.0,0.0,2019-01-20,3.0,Sunday,2019,1,20.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
82,TG_B_J_20190121,2019-01-21,TG,B,J,45334.0,1423.0,2019-01-21,4.0,Monday,2019,1,21.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
83,TG_B_J_20190122,2019-01-22,TG,B,J,33290.0,1482.0,2019-01-22,4.0,Tuesday,2019,1,22.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
84,TG_B_J_20190123,2019-01-23,TG,B,J,32692.0,1341.0,2019-01-23,4.0,Wednesday,2019,1,23.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
85,TG_B_J_20190124,2019-01-24,TG,B,J,30450.0,1531.0,2019-01-24,4.0,Thursday,2019,1,24.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
86,TG_B_J_20190125,2019-01-25,TG,B,J,37268.0,1447.0,2019-01-25,4.0,Friday,2019,1,25.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
87,TG_B_J_20190126,2019-01-26,TG,B,J,33129.0,1588.0,2019-01-26,4.0,Saturday,2019,1,26.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
88,TG_B_J_20190127,2019-01-27,TG,B,J,0.0,0.0,2019-01-27,4.0,Sunday,2019,1,27.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
89,TG_B_J_20190128,2019-01-28,TG,B,J,35912.0,2440.0,2019-01-28,5.0,Monday,2019,1,28.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
90,TG_B_J_20190129,2019-01-29,TG,B,J,26895.0,2135.0,2019-01-29,5.0,Tuesday,2019,1,29.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
91,TG_B_J_20190130,2019-01-30,TG,B,J,36487.0,2478.0,2019-01-30,5.0,Wednesday,2019,1,30.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
92,TG_B_J_20190131,2019-01-31,TG,B,J,30723.0,1995.0,2019-01-31,5.0,Thursday,2019,1,31.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
93,TG_B_S_20190101,2019-01-01,TG,B,S,0.0,0.0,2019-01-01,1.0,Tuesday,2019,1,1.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
94,TG_B_S_20190102,2019-01-02,TG,B,S,0.0,0.0,2019-01-02,1.0,Wednesday,2019,1,2.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
95,TG_B_S_20190103,2019-01-03,TG,B,S,112638.0,1944.0,2019-01-03,1.0,Thursday,2019,1,3.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
96,TG_B_S_20190104,2019-01-04,TG,B,S,76266.5,1815.0,2019-01-04,1.0,Friday,2019,1,4.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
97,TG_B_S_20190105,2019-01-05,TG,B,S,77694.0,1717.0,2019-01-05,1.0,Saturday,2019,1,5.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
98,TG_B_S_20190106,2019-01-06,TG,B,S,0.0,0.0,2019-01-06,1.0,Sunday,2019,1,6.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
99,TG_B_S_20190107,2019-01-07,TG,B,S,84598.5,1858.0,2019-01-07,2.0,Monday,2019,1,7.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
100,TG_B_S_20190108,2019-01-08,TG,B,S,72745.0,1660.0,2019-01-08,2.0,Tuesday,2019,1,8.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
101,TG_B_S_20190109,2019-01-09,TG,B,S,69037.0,1564.0,2019-01-09,2.0,Wednesday,2019,1,9.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
102,TG_B_S_20190110,2019-01-10,TG,B,S,57481.0,1631.0,2019-01-10,2.0,Thursday,2019,1,10.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
103,TG_B_S_20190111,2019-01-11,TG,B,S,58509.0,1637.0,2019-01-11,2.0,Friday,2019,1,11.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
104,TG_B_S_20190112,2019-01-12,TG,B,S,50180.0,1614.0,2019-01-12,2.0,Saturday,2019,1,12.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
105,TG_B_S_20190113,2019-01-13,TG,B,S,0.0,0.0,2019-01-13,2.0,Sunday,2019,1,13.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
106,TG_B_S_20190114,2019-01-14,TG,B,S,107819.5,1723.0,2019-01-14,3.0,Monday,2019,1,14.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
107,TG_B_S_20190115,2019-01-15,TG,B,S,52822.0,1776.0,2019-01-15,3.0,Tuesday,2019,1,15.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
108,TG_B_S_20190116,2019-01-16,TG,B,S,89187.0,1654.0,2019-01-16,3.0,Wednesday,2019,1,16.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
109,TG_B_S_20190117,2019-01-17,TG,B,S,65727.0,1691.0,2019-01-17,3.0,Thursday,2019,1,17.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
110,TG_B_S_20190118,2019-01-18,TG,B,S,64844.0,1784.0,2019-01-18,3.0,Friday,2019,1,18.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
111,TG_B_S_20190119,2019-01-19,TG,B,S,69697.0,1741.0,2019-01-19,3.0,Saturday,2019,1,19.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
112,TG_B_S_20190120,2019-01-20,TG,B,S,0.0,0.0,2019-01-20,3.0,Sunday,2019,1,20.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
113,TG_B_S_20190121,2019-01-21,TG,B,S,83025.0,2421.0,2019-01-21,4.0,Monday,2019,1,21.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
114,TG_B_S_20190122,2019-01-22,TG,B,S,68725.0,1987.0,2019-01-22,4.0,Tuesday,2019,1,22.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
115,TG_B_S_20190123,2019-01-23,TG,B,S,79152.0,1994.0,2019-01-23,4.0,Wednesday,2019,1,23.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
116,TG_B_S_20190124,2019-01-24,TG,B,S,70209.0,2252.0,2019-01-24,4.0,Thursday,2019,1,24.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
117,TG_B_S_20190125,2019-01-25,TG,B,S,65533.0,2170.0,2019-01-25,4.0,Friday,2019,1,25.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
118,TG_B_S_20190126,2019-01-26,TG,B,S,102623.0,1986.0,2019-01-26,4.0,Saturday,2019,1,26.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
119,TG_B_S_20190127,2019-01-27,TG,B,S,0.0,0.0,2019-01-27,4.0,Sunday,2019,1,27.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
120,TG_B_S_20190128,2019-01-28,TG,B,S,71566.0,2104.0,2019-01-28,5.0,Monday,2019,1,28.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
121,TG_B_S_20190129,2019-01-29,TG,B,S,70681.0,2164.0,2019-01-29,5.0,Tuesday,2019,1,29.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
122,TG_B_S_20190130,2019-01-30,TG,B,S,56705.0,1987.0,2019-01-30,5.0,Wednesday,2019,1,30.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
123,TG_B_S_20190131,2019-01-31,TG,B,S,67908.0,2017.0,2019-01-31,5.0,Thursday,2019,1,31.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
124,TG_C_J_20190101,2019-01-01,TG,C,J,0.0,0.0,2019-01-01,1.0,Tuesday,2019,1,1.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
125,TG_C_J_20190102,2019-01-02,TG,C,J,0.0,0.0,2019-01-02,1.0,Wednesday,2019,1,2.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
126,TG_C_J_20190103,2019-01-03,TG,C,J,49223.0,1965.0,2019-01-03,1.0,Thursday,2019,1,3.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
127,TG_C_J_20190104,2019-01-04,TG,C,J,36991.0,1794.0,2019-01-04,1.0,Friday,2019,1,4.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
128,TG_C_J_20190105,2019-01-05,TG,C,J,23908.0,1773.0,2019-01-05,1.0,Saturday,2019,1,5.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
129,TG_C_J_20190106,2019-01-06,TG,C,J,0.0,0.0,2019-01-06,1.0,Sunday,2019,1,6.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
130,TG_C_J_20190107,2019-01-07,TG,C,J,17170.0,1582.0,2019-01-07,2.0,Monday,2019,1,7.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
131,TG_C_J_20190108,2019-01-08,TG,C,J,21498.0,1604.0,2019-01-08,2.0,Tuesday,2019,1,8.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
132,TG_C_J_20190109,2019-01-09,TG,C,J,25268.0,1633.0,2019-01-09,2.0,Wednesday,2019,1,9.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
133,TG_C_J_20190110,2019-01-10,TG,C,J,12162.0,1684.0,2019-01-10,2.0,Thursday,2019,1,10.0,2019-01,감귤,58368.0,172.0,0.0,0.0,172.0,14704526.7,58368.0
