,ID,timestamp,item,corporation,location,supply(kg)_x,price(원/kg),Date,week,day_name,year,month,day,기간,품목명,수출 중량,수출 금액,수입 중량,수입 금액,무역수지,supply(kg)_y,전체 거래량
15256,CR_A_J_20190127,2019-01-27,CR,A,J,0.0,0.0,2019-01-27,4.0,Sunday,2019,1,27.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15257,CR_A_J_20190128,2019-01-28,CR,A,J,25660.0,1028.0,2019-01-28,5.0,Monday,2019,1,28.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15258,CR_A_J_20190129,2019-01-29,CR,A,J,15680.0,1009.0,2019-01-29,5.0,Tuesday,2019,1,29.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15259,CR_A_J_20190130,2019-01-30,CR,A,J,10140.0,1079.0,2019-01-30,5.0,Wednesday,2019,1,30.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15260,CR_A_J_20190131,2019-01-31,CR,A,J,3140.0,1216.0,2019-01-31,5.0,Thursday,2019,1,31.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15261,CR_B_J_20190101,2019-01-01,CR,B,J,0.0,0.0,2019-01-01,1.0,Tuesday,2019,1,1.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15262,CR_B_J_20190102,2019-01-02,CR,B,J,0.0,0.0,2019-01-02,1.0,Wednesday,2019,1,2.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15263,CR_B_J_20190103,2019-01-03,CR,B,J,5200.0,1177.0,2019-01-03,1.0,Thursday,2019,1,3.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15264,CR_B_J_20190104,2019-01-04,CR,B,J,0.0,0.0,2019-01-04,1.0,Friday,2019,1,4.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15265,CR_B_J_20190105,2019-01-05,CR,B,J,0.0,0.0,2019-01-05,1.0,Saturday,2019,1,5.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15266,CR_B_J_20190106,2019-01-06,CR,B,J,0.0,0.0,2019-01-06,1.0,Sunday,2019,1,6.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15267,CR_B_J_20190107,2019-01-07,CR,B,J,16640.0,1196.0,2019-01-07,2.0,Monday,2019,1,7.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15268,CR_B_J_20190108,2019-01-08,CR,B,J,0.0,0.0,2019-01-08,2.0,Tuesday,2019,1,8.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15269,CR_B_J_20190109,2019-01-09,CR,B,J,5280.0,1187.0,2019-01-09,2.0,Wednesday,2019,1,9.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15270,CR_B_J_20190110,2019-01-10,CR,B,J,10300.0,1011.0,2019-01-10,2.0,Thursday,2019,1,10.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15271,CR_B_J_20190111,2019-01-11,CR,B,J,0.0,0.0,2019-01-11,2.0,Friday,2019,1,11.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15272,CR_B_J_20190112,2019-01-12,CR,B,J,0.0,0.0,2019-01-12,2.0,Saturday,2019,1,12.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15273,CR_B_J_20190113,2019-01-13,CR,B,J,0.0,0.0,2019-01-13,2.0,Sunday,2019,1,13.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15274,CR_B_J_20190114,2019-01-14,CR,B,J,0.0,0.0,2019-01-14,3.0,Monday,2019,1,14.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15275,CR_B_J_20190115,2019-01-15,CR,B,J,0.0,0.0,2019-01-15,3.0,Tuesday,2019,1,15.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15276,CR_B_J_20190116,2019-01-16,CR,B,J,0.0,0.0,2019-01-16,3.0,Wednesday,2019,1,16.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15277,CR_B_J_20190117,2019-01-17,CR,B,J,0.0,0.0,2019-01-17,3.0,Thursday,2019,1,17.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15278,CR_B_J_20190118,2019-01-18,CR,B,J,17920.0,1159.0,2019-01-18,3.0,Friday,2019,1,18.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15279,CR_B_J_20190119,2019-01-19,CR,B,J,0.0,0.0,2019-01-19,3.0,Saturday,2019,1,19.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15280,CR_B_J_20190120,2019-01-20,CR,B,J,0.0,0.0,2019-01-20,3.0,Sunday,2019,1,20.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15281,CR_B_J_20190121,2019-01-21,CR,B,J,38760.0,1089.0,2019-01-21,4.0,Monday,2019,1,21.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15282,CR_B_J_20190122,2019-01-22,CR,B,J,0.0,0.0,2019-01-22,4.0,Tuesday,2019,1,22.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15283,CR_B_J_20190123,2019-01-23,CR,B,J,5200.0,1038.0,2019-01-23,4.0,Wednesday,2019,1,23.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15284,CR_B_J_20190124,2019-01-24,CR,B,J,15520.0,1006.0,2019-01-24,4.0,Thursday,2019,1,24.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15285,CR_B_J_20190125,2019-01-25,CR,B,J,0.0,0.0,2019-01-25,4.0,Friday,2019,1,25.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15286,CR_B_J_20190126,2019-01-26,CR,B,J,0.0,0.0,2019-01-26,4.0,Saturday,2019,1,26.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15287,CR_B_J_20190127,2019-01-27,CR,B,J,0.0,0.0,2019-01-27,4.0,Sunday,2019,1,27.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15288,CR_B_J_20190128,2019-01-28,CR,B,J,0.0,0.0,2019-01-28,5.0,Monday,2019,1,28.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15289,CR_B_J_20190129,2019-01-29,CR,B,J,0.0,0.0,2019-01-29,5.0,Tuesday,2019,1,29.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15290,CR_B_J_20190130,2019-01-30,CR,B,J,10240.0,1112.0,2019-01-30,5.0,Wednesday,2019,1,30.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15291,CR_B_J_20190131,2019-01-31,CR,B,J,0.0,0.0,2019-01-31,5.0,Thursday,2019,1,31.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15292,CR_C_J_20190101,2019-01-01,CR,C,J,0.0,0.0,2019-01-01,1.0,Tuesday,2019,1,1.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15293,CR_C_J_20190102,2019-01-02,CR,C,J,0.0,0.0,2019-01-02,1.0,Wednesday,2019,1,2.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15294,CR_C_J_20190103,2019-01-03,CR,C,J,5180.0,1280.0,2019-01-03,1.0,Thursday,2019,1,3.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15295,CR_C_J_20190104,2019-01-04,CR,C,J,0.0,0.0,2019-01-04,1.0,Friday,2019,1,4.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15296,CR_C_J_20190105,2019-01-05,CR,C,J,10640.0,1399.0,2019-01-05,1.0,Saturday,2019,1,5.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15297,CR_C_J_20190106,2019-01-06,CR,C,J,0.0,0.0,2019-01-06,1.0,Sunday,2019,1,6.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15298,CR_C_J_20190107,2019-01-07,CR,C,J,5480.0,1247.0,2019-01-07,2.0,Monday,2019,1,7.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15299,CR_C_J_20190108,2019-01-08,CR,C,J,3560.0,1087.0,2019-01-08,2.0,Tuesday,2019,1,8.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15300,CR_C_J_20190109,2019-01-09,CR,C,J,8300.0,1012.0,2019-01-09,2.0,Wednesday,2019,1,9.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15301,CR_C_J_20190110,2019-01-10,CR,C,J,0.0,0.0,2019-01-10,2.0,Thursday,2019,1,10.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15302,CR_C_J_20190111,2019-01-11,CR,C,J,5080.0,1175.0,2019-01-11,2.0,Friday,2019,1,11.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15303,CR_C_J_20190112,2019-01-12,CR,C,J,12400.0,1084.0,2019-01-12,2.0,Saturday,2019,1,12.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15304,CR_C_J_20190113,2019-01-13,CR,C,J,0.0,0.0,2019-01-13,2.0,Sunday,2019,1,13.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15305,CR_C_J_20190114,2019-01-14,CR,C,J,6420.0,1182.0,2019-01-14,3.0,Monday,2019,1,14.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15306,CR_C_J_20190115,2019-01-15,CR,C,J,5400.0,1277.0,2019-01-15,3.0,Tuesday,2019,1,15.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15307,CR_C_J_20190116,2019-01-16,CR,C,J,6040.0,1386.0,2019-01-16,3.0,Wednesday,2019,1,16.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15308,CR_C_J_20190117,2019-01-17,CR,C,J,13940.0,1127.0,2019-01-17,3.0,Thursday,2019,1,17.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15309,CR_C_J_20190118,2019-01-18,CR,C,J,0.0,0.0,2019-01-18,3.0,Friday,2019,1,18.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15310,CR_C_J_20190119,2019-01-19,CR,C,J,5420.0,1069.0,2019-01-19,3.0,Saturday,2019,1,19.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15311,CR_C_J_20190120,2019-01-20,CR,C,J,0.0,0.0,2019-01-20,3.0,Sunday,2019,1,20.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15312,CR_C_J_20190121,2019-01-21,CR,C,J,2260.0,995.0,2019-01-21,4.0,Monday,2019,1,21.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15313,CR_C_J_20190122,2019-01-22,CR,C,J,10160.0,1069.0,2019-01-22,4.0,Tuesday,2019,1,22.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15314,CR_C_J_20190123,2019-01-23,CR,C,J,0.0,0.0,2019-01-23,4.0,Wednesday,2019,1,23.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15315,CR_C_J_20190124,2019-01-24,CR,C,J,10060.0,1107.0,2019-01-24,4.0,Thursday,2019,1,24.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15316,CR_C_J_20190125,2019-01-25,CR,C,J,10400.0,1200.0,2019-01-25,4.0,Friday,2019,1,25.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15317,CR_C_J_20190126,2019-01-26,CR,C,J,0.0,0.0,2019-01-26,4.0,Saturday,2019,1,26.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15318,CR_C_J_20190127,2019-01-27,CR,C,J,0.0,0.0,2019-01-27,4.0,Sunday,2019,1,27.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15319,CR_C_J_20190128,2019-01-28,CR,C,J,10560.0,1183.0,2019-01-28,5.0,Monday,2019,1,28.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15320,CR_C_J_20190129,2019-01-29,CR,C,J,5200.0,1170.0,2019-01-29,5.0,Tuesday,2019,1,29.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15321,CR_C_J_20190130,2019-01-30,CR,C,J,5060.0,1191.0,2019-01-30,5.0,Wednesday,2019,1,30.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15322,CR_C_J_20190131,2019-01-31,CR,C,J,7520.0,1196.0,2019-01-31,5.0,Thursday,2019,1,31.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15323,CR_D_J_20190101,2019-01-01,CR,D,J,0.0,0.0,2019-01-01,1.0,Tuesday,2019,1,1.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15324,CR_D_J_20190102,2019-01-02,CR,D,J,0.0,0.0,2019-01-02,1.0,Wednesday,2019,1,2.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15325,CR_D_J_20190103,2019-01-03,CR,D,J,0.0,0.0,2019-01-03,1.0,Thursday,2019,1,3.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15326,CR_D_J_20190104,2019-01-04,CR,D,J,20440.0,1326.0,2019-01-04,1.0,Friday,2019,1,4.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15327,CR_D_J_20190105,2019-01-05,CR,D,J,35180.0,1135.0,2019-01-05,1.0,Saturday,2019,1,5.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15328,CR_D_J_20190106,2019-01-06,CR,D,J,0.0,0.0,2019-01-06,1.0,Sunday,2019,1,6.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15329,CR_D_J_20190107,2019-01-07,CR,D,J,39420.0,1297.0,2019-01-07,2.0,Monday,2019,1,7.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15330,CR_D_J_20190108,2019-01-08,CR,D,J,66620.0,1127.0,2019-01-08,2.0,Tuesday,2019,1,8.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15331,CR_D_J_20190109,2019-01-09,CR,D,J,44960.0,1014.0,2019-01-09,2.0,Wednesday,2019,1,9.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15332,CR_D_J_20190110,2019-01-10,CR,D,J,30440.0,1044.0,2019-01-10,2.0,Thursday,2019,1,10.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15333,CR_D_J_20190111,2019-01-11,CR,D,J,29620.0,1107.0,2019-01-11,2.0,Friday,2019,1,11.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15334,CR_D_J_20190112,2019-01-12,CR,D,J,13960.0,1107.0,2019-01-12,2.0,Saturday,2019,1,12.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15335,CR_D_J_20190113,2019-01-13,CR,D,J,0.0,0.0,2019-01-13,2.0,Sunday,2019,1,13.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15336,CR_D_J_20190114,2019-01-14,CR,D,J,26980.0,1154.0,2019-01-14,3.0,Monday,2019,1,14.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15337,CR_D_J_20190115,2019-01-15,CR,D,J,25320.0,1257.0,2019-01-15,3.0,Tuesday,2019,1,15.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15338,CR_D_J_20190116,2019-01-16,CR,D,J,31000.0,1312.0,2019-01-16,3.0,Wednesday,2019,1,16.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15339,CR_D_J_20190117,2019-01-17,CR,D,J,69580.0,1131.0,2019-01-17,3.0,Thursday,2019,1,17.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15340,CR_D_J_20190118,2019-01-18,CR,D,J,62760.0,1009.0,2019-01-18,3.0,Friday,2019,1,18.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15341,CR_D_J_20190119,2019-01-19,CR,D,J,49640.0,1045.0,2019-01-19,3.0,Saturday,2019,1,19.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15342,CR_D_J_20190120,2019-01-20,CR,D,J,0.0,0.0,2019-01-20,3.0,Sunday,2019,1,20.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15343,CR_D_J_20190121,2019-01-21,CR,D,J,20200.0,1048.0,2019-01-21,4.0,Monday,2019,1,21.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15344,CR_D_J_20190122,2019-01-22,CR,D,J,55240.0,1052.0,2019-01-22,4.0,Tuesday,2019,1,22.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15345,CR_D_J_20190123,2019-01-23,CR,D,J,50060.0,1135.0,2019-01-23,4.0,Wednesday,2019,1,23.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15346,CR_D_J_20190124,2019-01-24,CR,D,J,53000.0,1057.0,2019-01-24,4.0,Thursday,2019,1,24.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15347,CR_D_J_20190125,2019-01-25,CR,D,J,67420.0,1023.0,2019-01-25,4.0,Friday,2019,1,25.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15348,CR_D_J_20190126,2019-01-26,CR,D,J,69700.0,996.0,2019-01-26,4.0,Saturday,2019,1,26.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15349,CR_D_J_20190127,2019-01-27,CR,D,J,0.0,0.0,2019-01-27,4.0,Sunday,2019,1,27.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15350,CR_D_J_20190128,2019-01-28,CR,D,J,53240.0,1065.0,2019-01-28,5.0,Monday,2019,1,28.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15351,CR_D_J_20190129,2019-01-29,CR,D,J,40520.0,1052.0,2019-01-29,5.0,Tuesday,2019,1,29.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15352,CR_D_J_20190130,2019-01-30,CR,D,J,45700.0,1095.0,2019-01-30,5.0,Wednesday,2019,1,30.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15353,CR_D_J_20190131,2019-01-31,CR,D,J,25520.0,1309.0,2019-01-31,5.0,Thursday,2019,1,31.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15354,CR_D_S_20190101,2019-01-01,CR,D,S,0.0,0.0,2019-01-01,1.0,Tuesday,2019,1,1.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15355,CR_D_S_20190102,2019-01-02,CR,D,S,0.0,0.0,2019-01-02,1.0,Wednesday,2019,1,2.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
15356,CR_D_S_20190103,2019-01-03,CR,D,S,0.0,0.0,2019-01-03,1.0,Thursday,2019,1,3.0,2019-01,당근,23150.0,22.0,7466150.0,2955.0,-2934.0,2370540.0,7489300.0
