,ID,timestamp,item,corporation,location,supply(kg)_x,price(원/kg),Date,week,day_name,year,month,day,기간,품목명,수출 중량,수출 금액,수입 중량,수입 금액,무역수지,supply(kg)_y,전체 거래량
33535,RD_A_J_20190130,2019-01-30,RD,A,J,25680.0,354.0,2019-01-30,5.0,Wednesday,2019,1,30.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33536,RD_A_J_20190131,2019-01-31,RD,A,J,50260.0,348.0,2019-01-31,5.0,Thursday,2019,1,31.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33537,RD_A_S_20190101,2019-01-01,RD,A,S,0.0,0.0,2019-01-01,1.0,Tuesday,2019,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33538,RD_A_S_20190102,2019-01-02,RD,A,S,0.0,0.0,2019-01-02,1.0,Wednesday,2019,1,2.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33539,RD_A_S_20190103,2019-01-03,RD,A,S,20440.0,414.0,2019-01-03,1.0,Thursday,2019,1,3.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33540,RD_A_S_20190104,2019-01-04,RD,A,S,12520.0,499.0,2019-01-04,1.0,Friday,2019,1,4.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33541,RD_A_S_20190105,2019-01-05,RD,A,S,34920.0,431.0,2019-01-05,1.0,Saturday,2019,1,5.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33542,RD_A_S_20190106,2019-01-06,RD,A,S,0.0,0.0,2019-01-06,1.0,Sunday,2019,1,6.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33543,RD_A_S_20190107,2019-01-07,RD,A,S,43220.0,362.0,2019-01-07,2.0,Monday,2019,1,7.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33544,RD_A_S_20190108,2019-01-08,RD,A,S,43420.0,323.0,2019-01-08,2.0,Tuesday,2019,1,8.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33545,RD_A_S_20190109,2019-01-09,RD,A,S,24140.0,316.0,2019-01-09,2.0,Wednesday,2019,1,9.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33546,RD_A_S_20190110,2019-01-10,RD,A,S,27340.0,302.0,2019-01-10,2.0,Thursday,2019,1,10.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33547,RD_A_S_20190111,2019-01-11,RD,A,S,14980.0,317.0,2019-01-11,2.0,Friday,2019,1,11.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33548,RD_A_S_20190112,2019-01-12,RD,A,S,17120.0,317.0,2019-01-12,2.0,Saturday,2019,1,12.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33549,RD_A_S_20190113,2019-01-13,RD,A,S,0.0,0.0,2019-01-13,2.0,Sunday,2019,1,13.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33550,RD_A_S_20190114,2019-01-14,RD,A,S,16920.0,326.0,2019-01-14,3.0,Monday,2019,1,14.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33551,RD_A_S_20190115,2019-01-15,RD,A,S,19260.0,341.0,2019-01-15,3.0,Tuesday,2019,1,15.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33552,RD_A_S_20190116,2019-01-16,RD,A,S,17120.0,368.0,2019-01-16,3.0,Wednesday,2019,1,16.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33553,RD_A_S_20190117,2019-01-17,RD,A,S,34200.0,327.0,2019-01-17,3.0,Thursday,2019,1,17.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33554,RD_A_S_20190118,2019-01-18,RD,A,S,34240.0,338.0,2019-01-18,3.0,Friday,2019,1,18.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33555,RD_A_S_20190119,2019-01-19,RD,A,S,30020.0,324.0,2019-01-19,3.0,Saturday,2019,1,19.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33556,RD_A_S_20190120,2019-01-20,RD,A,S,0.0,0.0,2019-01-20,3.0,Sunday,2019,1,20.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33557,RD_A_S_20190121,2019-01-21,RD,A,S,45000.0,349.0,2019-01-21,4.0,Monday,2019,1,21.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33558,RD_A_S_20190122,2019-01-22,RD,A,S,38880.0,341.0,2019-01-22,4.0,Tuesday,2019,1,22.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33559,RD_A_S_20190123,2019-01-23,RD,A,S,34460.0,357.0,2019-01-23,4.0,Wednesday,2019,1,23.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33560,RD_A_S_20190124,2019-01-24,RD,A,S,21140.0,374.0,2019-01-24,4.0,Thursday,2019,1,24.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33561,RD_A_S_20190125,2019-01-25,RD,A,S,31620.0,362.0,2019-01-25,4.0,Friday,2019,1,25.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33562,RD_A_S_20190126,2019-01-26,RD,A,S,33880.0,364.0,2019-01-26,4.0,Saturday,2019,1,26.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33563,RD_A_S_20190127,2019-01-27,RD,A,S,0.0,0.0,2019-01-27,4.0,Sunday,2019,1,27.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33564,RD_A_S_20190128,2019-01-28,RD,A,S,21080.0,365.0,2019-01-28,5.0,Monday,2019,1,28.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33565,RD_A_S_20190129,2019-01-29,RD,A,S,12040.0,372.0,2019-01-29,5.0,Tuesday,2019,1,29.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33566,RD_A_S_20190130,2019-01-30,RD,A,S,17120.0,367.0,2019-01-30,5.0,Wednesday,2019,1,30.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33567,RD_A_S_20190131,2019-01-31,RD,A,S,4280.0,340.0,2019-01-31,5.0,Thursday,2019,1,31.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33568,RD_C_S_20190101,2019-01-01,RD,C,S,0.0,0.0,2019-01-01,1.0,Tuesday,2019,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33569,RD_C_S_20190102,2019-01-02,RD,C,S,0.0,0.0,2019-01-02,1.0,Wednesday,2019,1,2.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33570,RD_C_S_20190103,2019-01-03,RD,C,S,0.0,0.0,2019-01-03,1.0,Thursday,2019,1,3.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33571,RD_C_S_20190104,2019-01-04,RD,C,S,0.0,0.0,2019-01-04,1.0,Friday,2019,1,4.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33572,RD_C_S_20190105,2019-01-05,RD,C,S,0.0,0.0,2019-01-05,1.0,Saturday,2019,1,5.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33573,RD_C_S_20190106,2019-01-06,RD,C,S,0.0,0.0,2019-01-06,1.0,Sunday,2019,1,6.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33574,RD_C_S_20190107,2019-01-07,RD,C,S,0.0,0.0,2019-01-07,2.0,Monday,2019,1,7.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33575,RD_C_S_20190108,2019-01-08,RD,C,S,0.0,0.0,2019-01-08,2.0,Tuesday,2019,1,8.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33576,RD_C_S_20190109,2019-01-09,RD,C,S,0.0,0.0,2019-01-09,2.0,Wednesday,2019,1,9.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33577,RD_C_S_20190110,2019-01-10,RD,C,S,0.0,0.0,2019-01-10,2.0,Thursday,2019,1,10.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33578,RD_C_S_20190111,2019-01-11,RD,C,S,0.0,0.0,2019-01-11,2.0,Friday,2019,1,11.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33579,RD_C_S_20190112,2019-01-12,RD,C,S,0.0,0.0,2019-01-12,2.0,Saturday,2019,1,12.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33580,RD_C_S_20190113,2019-01-13,RD,C,S,0.0,0.0,2019-01-13,2.0,Sunday,2019,1,13.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33581,RD_C_S_20190114,2019-01-14,RD,C,S,0.0,0.0,2019-01-14,3.0,Monday,2019,1,14.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33582,RD_C_S_20190115,2019-01-15,RD,C,S,0.0,0.0,2019-01-15,3.0,Tuesday,2019,1,15.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33583,RD_C_S_20190116,2019-01-16,RD,C,S,0.0,0.0,2019-01-16,3.0,Wednesday,2019,1,16.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33584,RD_C_S_20190117,2019-01-17,RD,C,S,0.0,0.0,2019-01-17,3.0,Thursday,2019,1,17.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33585,RD_C_S_20190118,2019-01-18,RD,C,S,0.0,0.0,2019-01-18,3.0,Friday,2019,1,18.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33586,RD_C_S_20190119,2019-01-19,RD,C,S,0.0,0.0,2019-01-19,3.0,Saturday,2019,1,19.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33587,RD_C_S_20190120,2019-01-20,RD,C,S,0.0,0.0,2019-01-20,3.0,Sunday,2019,1,20.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33588,RD_C_S_20190121,2019-01-21,RD,C,S,0.0,0.0,2019-01-21,4.0,Monday,2019,1,21.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33589,RD_C_S_20190122,2019-01-22,RD,C,S,0.0,0.0,2019-01-22,4.0,Tuesday,2019,1,22.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33590,RD_C_S_20190123,2019-01-23,RD,C,S,0.0,0.0,2019-01-23,4.0,Wednesday,2019,1,23.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33591,RD_C_S_20190124,2019-01-24,RD,C,S,0.0,0.0,2019-01-24,4.0,Thursday,2019,1,24.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33592,RD_C_S_20190125,2019-01-25,RD,C,S,0.0,0.0,2019-01-25,4.0,Friday,2019,1,25.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33593,RD_C_S_20190126,2019-01-26,RD,C,S,0.0,0.0,2019-01-26,4.0,Saturday,2019,1,26.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33594,RD_C_S_20190127,2019-01-27,RD,C,S,0.0,0.0,2019-01-27,4.0,Sunday,2019,1,27.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33595,RD_C_S_20190128,2019-01-28,RD,C,S,0.0,0.0,2019-01-28,5.0,Monday,2019,1,28.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33596,RD_C_S_20190129,2019-01-29,RD,C,S,0.0,0.0,2019-01-29,5.0,Tuesday,2019,1,29.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33597,RD_C_S_20190130,2019-01-30,RD,C,S,0.0,0.0,2019-01-30,5.0,Wednesday,2019,1,30.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33598,RD_C_S_20190131,2019-01-31,RD,C,S,0.0,0.0,2019-01-31,5.0,Thursday,2019,1,31.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33599,RD_D_J_20190101,2019-01-01,RD,D,J,0.0,0.0,2019-01-01,1.0,Tuesday,2019,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33600,RD_D_J_20190102,2019-01-02,RD,D,J,0.0,0.0,2019-01-02,1.0,Wednesday,2019,1,2.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33601,RD_D_J_20190103,2019-01-03,RD,D,J,40820.0,382.0,2019-01-03,1.0,Thursday,2019,1,3.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33602,RD_D_J_20190104,2019-01-04,RD,D,J,27940.0,431.0,2019-01-04,1.0,Friday,2019,1,4.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33603,RD_D_J_20190105,2019-01-05,RD,D,J,36520.0,394.0,2019-01-05,1.0,Saturday,2019,1,5.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33604,RD_D_J_20190106,2019-01-06,RD,D,J,0.0,0.0,2019-01-06,1.0,Sunday,2019,1,6.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33605,RD_D_J_20190107,2019-01-07,RD,D,J,40820.0,362.0,2019-01-07,2.0,Monday,2019,1,7.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33606,RD_D_J_20190108,2019-01-08,RD,D,J,45140.0,344.0,2019-01-08,2.0,Tuesday,2019,1,8.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33607,RD_D_J_20190109,2019-01-09,RD,D,J,38700.0,310.0,2019-01-09,2.0,Wednesday,2019,1,9.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33608,RD_D_J_20190110,2019-01-10,RD,D,J,30100.0,295.0,2019-01-10,2.0,Thursday,2019,1,10.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33609,RD_D_J_20190111,2019-01-11,RD,D,J,17200.0,317.0,2019-01-11,2.0,Friday,2019,1,11.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33610,RD_D_J_20190112,2019-01-12,RD,D,J,4300.0,325.0,2019-01-12,2.0,Saturday,2019,1,12.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33611,RD_D_J_20190113,2019-01-13,RD,D,J,0.0,0.0,2019-01-13,2.0,Sunday,2019,1,13.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33612,RD_D_J_20190114,2019-01-14,RD,D,J,21500.0,332.0,2019-01-14,3.0,Monday,2019,1,14.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33613,RD_D_J_20190115,2019-01-15,RD,D,J,30100.0,316.0,2019-01-15,3.0,Tuesday,2019,1,15.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33614,RD_D_J_20190116,2019-01-16,RD,D,J,12900.0,328.0,2019-01-16,3.0,Wednesday,2019,1,16.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33615,RD_D_J_20190117,2019-01-17,RD,D,J,17200.0,345.0,2019-01-17,3.0,Thursday,2019,1,17.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33616,RD_D_J_20190118,2019-01-18,RD,D,J,25800.0,337.0,2019-01-18,3.0,Friday,2019,1,18.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33617,RD_D_J_20190119,2019-01-19,RD,D,J,23620.0,353.0,2019-01-19,3.0,Saturday,2019,1,19.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33618,RD_D_J_20190120,2019-01-20,RD,D,J,0.0,0.0,2019-01-20,3.0,Sunday,2019,1,20.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33619,RD_D_J_20190121,2019-01-21,RD,D,J,21500.0,368.0,2019-01-21,4.0,Monday,2019,1,21.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33620,RD_D_J_20190122,2019-01-22,RD,D,J,25800.0,382.0,2019-01-22,4.0,Tuesday,2019,1,22.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33621,RD_D_J_20190123,2019-01-23,RD,D,J,17200.0,405.0,2019-01-23,4.0,Wednesday,2019,1,23.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33622,RD_D_J_20190124,2019-01-24,RD,D,J,17200.0,440.0,2019-01-24,4.0,Thursday,2019,1,24.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33623,RD_D_J_20190125,2019-01-25,RD,D,J,26460.0,426.0,2019-01-25,4.0,Friday,2019,1,25.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33624,RD_D_J_20190126,2019-01-26,RD,D,J,35720.0,403.0,2019-01-26,4.0,Saturday,2019,1,26.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33625,RD_D_J_20190127,2019-01-27,RD,D,J,0.0,0.0,2019-01-27,4.0,Sunday,2019,1,27.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33626,RD_D_J_20190128,2019-01-28,RD,D,J,41700.0,355.0,2019-01-28,5.0,Monday,2019,1,28.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33627,RD_D_J_20190129,2019-01-29,RD,D,J,20820.0,313.0,2019-01-29,5.0,Tuesday,2019,1,29.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33628,RD_D_J_20190130,2019-01-30,RD,D,J,17180.0,368.0,2019-01-30,5.0,Wednesday,2019,1,30.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33629,RD_D_J_20190131,2019-01-31,RD,D,J,12880.0,418.0,2019-01-31,5.0,Thursday,2019,1,31.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33630,RD_D_S_20190101,2019-01-01,RD,D,S,0.0,0.0,2019-01-01,1.0,Tuesday,2019,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33631,RD_D_S_20190102,2019-01-02,RD,D,S,0.0,0.0,2019-01-02,1.0,Wednesday,2019,1,2.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33632,RD_D_S_20190103,2019-01-03,RD,D,S,25220.0,396.0,2019-01-03,1.0,Thursday,2019,1,3.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33633,RD_D_S_20190104,2019-01-04,RD,D,S,24180.0,445.0,2019-01-04,1.0,Friday,2019,1,4.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33634,RD_D_S_20190105,2019-01-05,RD,D,S,37120.0,408.0,2019-01-05,1.0,Saturday,2019,1,5.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33635,RD_D_S_20190106,2019-01-06,RD,D,S,0.0,0.0,2019-01-06,1.0,Sunday,2019,1,6.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33636,RD_D_S_20190107,2019-01-07,RD,D,S,37100.0,339.0,2019-01-07,2.0,Monday,2019,1,7.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33637,RD_D_S_20190108,2019-01-08,RD,D,S,45040.0,322.0,2019-01-08,2.0,Tuesday,2019,1,8.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33638,RD_D_S_20190109,2019-01-09,RD,D,S,27460.0,298.0,2019-01-09,2.0,Wednesday,2019,1,9.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33639,RD_D_S_20190110,2019-01-10,RD,D,S,27920.0,298.0,2019-01-10,2.0,Thursday,2019,1,10.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33640,RD_D_S_20190111,2019-01-11,RD,D,S,23640.0,291.0,2019-01-11,2.0,Friday,2019,1,11.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33641,RD_D_S_20190112,2019-01-12,RD,D,S,21500.0,310.0,2019-01-12,2.0,Saturday,2019,1,12.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33642,RD_D_S_20190113,2019-01-13,RD,D,S,0.0,0.0,2019-01-13,2.0,Sunday,2019,1,13.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33643,RD_D_S_20190114,2019-01-14,RD,D,S,17200.0,283.0,2019-01-14,3.0,Monday,2019,1,14.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33644,RD_D_S_20190115,2019-01-15,RD,D,S,21500.0,323.0,2019-01-15,3.0,Tuesday,2019,1,15.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33645,RD_D_S_20190116,2019-01-16,RD,D,S,25800.0,325.0,2019-01-16,3.0,Wednesday,2019,1,16.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33646,RD_D_S_20190117,2019-01-17,RD,D,S,21500.0,300.0,2019-01-17,3.0,Thursday,2019,1,17.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33647,RD_D_S_20190118,2019-01-18,RD,D,S,17200.0,298.0,2019-01-18,3.0,Friday,2019,1,18.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33648,RD_D_S_20190119,2019-01-19,RD,D,S,17200.0,330.0,2019-01-19,3.0,Saturday,2019,1,19.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
33649,RD_D_S_20190120,2019-01-20,RD,D,S,0.0,0.0,2019-01-20,3.0,Sunday,2019,1,20.0,0,0,0.0,0.0,0.0,0.0,0.0,13685460.0,0.0
